series_id,baseline_rmsse,global_rmsse,tft_rmsse,tft_vs_global_gain,best_model,tft_beats_global
FOODS_3_635_CA_4,1.4313809190532922,0.465857710305587,0.39212440405353777,0.07373330625204921,TFT,True
FOODS_3_635_TX_1,1.325708135176454,0.3984068371216034,0.27184995567771536,0.12655688144388805,TFT,True
FOODS_3_635_TX_2,1.4656576373597263,0.6460230980665113,0.4800975906867408,0.16592550737977046,TFT,True
FOODS_3_635_TX_3,1.0761133670258451,0.3189573844948337,0.29003686499599524,0.02892051949883845,TFT,True
FOODS_3_635_WI_3,1.5644976244205724,0.4999541861179747,0.3292473406003255,0.1707068455176492,TFT,True
FOODS_3_668_CA_1,1.03867798619507,0.7301510445890436,0.8376947576597507,-0.10754371307070709,Global,False
FOODS_3_668_WI_1,1.1139378050529598,0.5838268847039478,0.5528016921948533,0.031025192509094524,TFT,True
FOODS_3_668_WI_3,0.9683652269307692,0.554506579618155,0.5725164565290455,-0.01800987691089051,Global,False
FOODS_3_672_TX_2,1.5265833537014604,0.7335289477297893,0.9565433831615682,-0.2230144354317789,Global,False
FOODS_3_681_CA_1,1.6033968165376586,0.9430353299983152,0.6677364768480594,0.2752988531502558,TFT,True
FOODS_3_681_CA_3,1.293317745015264,2.135708931858976,1.038125664424033,1.0975832674349428,TFT,True
FOODS_3_681_TX_1,2.124030798535798,2.1177124417657325,1.3161077540424322,0.8016046877233003,TFT,True
FOODS_3_681_TX_2,1.89348482240016,0.956798913052908,0.8717773711657733,0.08502154188713473,TFT,True
FOODS_3_681_TX_3,2.1957804852189446,0.85527393779732,0.7215722761485587,0.1337016616487613,TFT,True
FOODS_3_681_WI_3,2.1529760930363224,1.433746949343145,1.0377655725469055,0.39598137679623946,TFT,True
FOODS_3_694_CA_1,1.0301549710512377,0.6005986754793707,0.7638691390180599,-0.16327046353868913,Global,False
FOODS_3_694_CA_3,1.1127689644683894,0.4889783332254108,0.5122780038960528,-0.023299670670642036,Global,False
FOODS_3_694_TX_1,1.2661122337683126,0.7610956288877161,0.8825014219517373,-0.12140579306402122,Global,False
FOODS_3_694_TX_2,1.089910667314382,0.6672541367956325,0.7720599679004346,-0.10480583110480213,Global,False
FOODS_3_694_TX_3,1.7242485008464583,0.7928466743731132,0.984993881301276,-0.19214720692816278,Global,False
FOODS_3_694_WI_1,1.4397415769858075,0.5608831023398148,0.5998751365570204,-0.03899203421720565,Global,False
FOODS_3_694_WI_2,1.162095215953718,0.605565156853509,0.645930491563911,-0.040365334710402045,Global,False
FOODS_3_694_WI_3,0.9032157588989091,0.7127497696884906,0.7036343134737927,0.009115456214697892,TFT,True
FOODS_3_697_CA_3,1.1429994055796502,0.7628262110359917,0.8741771466228021,-0.11135093558681042,Global,False
FOODS_3_702_CA_1,1.4760055783959605,0.5142707815773304,0.5945645415487395,-0.08029375997140908,Global,False
FOODS_3_702_CA_3,1.1179093070956778,0.5487359496550986,0.6461936598456359,-0.09745771019053728,Global,False
FOODS_3_711_CA_3,0.943158864187953,0.6706238884548879,0.5816851477711805,0.08893874068370733,TFT,True
FOODS_3_711_TX_2,1.0148903685659172,0.5062348641897797,0.5170489297471919,-0.010814065557412156,Global,False
FOODS_3_711_WI_2,1.458426286865255,1.3818001200160264,0.7023895018556119,0.6794106181604145,TFT,True
FOODS_3_711_WI_3,0.8459419341646525,0.6939559608653413,0.6365311663233015,0.05742479454203975,TFT,True
FOODS_3_714_CA_1,0.9618554518920646,0.6852996860736065,0.6910568100852131,-0.005757124011606662,Global,False
FOODS_3_714_CA_2,2.0214611883868643,1.0106579645526568,1.3651345454907873,-0.3544765809381305,Global,False
FOODS_3_714_CA_3,0.9304249964020878,0.7682531881848428,0.8595798443446183,-0.09132665615977553,Global,False
FOODS_3_714_CA_4,1.3487735334609017,0.7580708395007097,0.7281449223384449,0.029925917162264892,TFT,True
FOODS_3_714_TX_1,1.549142975649913,0.5453678224750284,0.7247594152854547,-0.17939159281042638,Global,False
FOODS_3_714_TX_2,1.2047035051792638,0.594485357849027,0.7304463900001239,-0.1359610321510969,Global,False
FOODS_3_714_TX_3,1.8503380545132688,0.7916661409614463,0.8656992139851702,-0.07403307302372397,Global,False
FOODS_3_714_WI_1,1.6107525757895047,0.7087427175437269,0.7842660723257391,-0.07552335478201222,Global,False
FOODS_3_714_WI_2,1.1758297729847742,0.5116835627602331,0.5428415348222804,-0.03115797206204729,Global,False
FOODS_3_714_WI_3,0.7473634883774315,0.3638801803004822,0.4122670283715834,-0.04838684807110122,Global,False
FOODS_3_723_CA_1,1.2247191255962335,0.7024827420122849,0.4160771758993359,0.286405566112949,TFT,True
FOODS_3_723_CA_2,1.2426265611525968,0.7526189374187439,0.6010702042852036,0.15154873313354023,TFT,True
FOODS_3_723_CA_3,1.2967497101052476,0.8256017293172591,0.5246768413342575,0.30092488798300154,TFT,True
FOODS_3_723_TX_1,1.136657906310588,0.5874655724816211,0.39836193485576804,0.18910363762585308,TFT,True
FOODS_3_723_TX_2,1.097801625602397,0.6399397094301811,0.33681170289821083,0.30312800653197025,TFT,True
FOODS_3_723_TX_3,1.212133103973968,0.7842181636962215,0.43864581463473956,0.345572349061482,TFT,True
FOODS_3_723_WI_2,1.5385242121911478,0.9454917357260956,0.6501164672369766,0.295375268489119,TFT,True
FOODS_3_723_WI_3,1.4732987429863915,0.7738409166954547,0.44794444792277927,0.3258964687726755,TFT,True
FOODS_3_734_CA_3,1.2776776882359553,0.6541348955171964,0.8907276918839532,-0.23659279636675679,Global,False
FOODS_3_739_CA_1,4.344645806547156,0.5733832239314988,0.6142875792569713,-0.04090435532547254,Global,False
FOODS_3_739_CA_2,3.3523725906839186,0.8988635043956551,0.9359206330519088,-0.03705712865625366,Global,False
FOODS_3_739_CA_3,3.255896849292461,0.8907812295108084,0.7242013142469526,0.16657991526385585,TFT,True
FOODS_3_741_CA_1,1.59638331192312,0.6084380305354676,0.631388351793212,-0.02295032125774432,Global,False
FOODS_3_741_CA_3,1.304314441256389,0.630090875771282,0.6856842929626316,-0.05559341719134958,Global,False
FOODS_3_741_TX_2,1.8881698111061396,0.3400233796286439,0.38505950806389605,-0.045036128435252176,Global,False
FOODS_3_744_CA_1,1.090698518635786,0.6526012155551131,0.7739402759545599,-0.12133906039944686,Global,False
FOODS_3_744_CA_3,1.292484472479082,0.4233958494510448,0.49741608251545005,-0.07402023306440525,Global,False
FOODS_3_746_CA_3,2.5185087037776825,0.8344434350863967,1.0624669442273738,-0.22802350914097702,Global,False
FOODS_3_752_CA_3,0.8969626122765306,0.7709457590805896,0.5321059047320266,0.23883985434856303,TFT,True
FOODS_3_752_TX_1,0.8954947655292791,0.444362198248284,0.4772247916805109,-0.032862593432226916,Global,False
FOODS_3_752_TX_2,1.1975572385410995,0.4723344694557315,0.5504937608363182,-0.07815929138058669,Global,False
FOODS_3_752_WI_2,1.076751037732102,1.2438124602846945,0.8935701733699292,0.35024228691476533,TFT,True
FOODS_3_752_WI_3,0.9985859326560368,0.7991774530210525,0.736359278065451,0.06281817495560149,TFT,True
FOODS_3_755_CA_1,1.6489233248661432,0.6558449227542671,0.7122228108592912,-0.05637788810502409,Global,False
FOODS_3_755_CA_3,1.469754714921934,0.5638717161390205,0.7404028387235654,-0.17653112258454484,Global,False
FOODS_3_756_CA_3,1.540426392599889,0.8050428822724347,0.791843576541768,0.013199305730666744,TFT,True
FOODS_3_764_CA_1,2.23580076395533,0.4992288032714852,0.5356534744408739,-0.036424671169388634,Global,False
FOODS_3_764_CA_3,2.1136569865429613,0.5393821091109764,0.8307430645263434,-0.291360955415367,Global,False
FOODS_3_764_TX_2,1.9945330127545609,0.3476960859095476,0.4162223597877836,-0.06852627387823601,Global,False
FOODS_3_764_WI_3,1.4154327858605922,0.4429340553154849,0.5659222252194376,-0.12298816990395267,Global,False
FOODS_3_767_CA_3,1.5374524368573663,0.4016725455231628,0.28412455048108287,0.11754799504207991,TFT,True
FOODS_3_769_CA_3,1.650955122150907,0.2696955048666073,0.2701076956278794,-0.0004121907612720799,Global,False
FOODS_3_785_CA_1,0.77658638644567,0.865461037944376,0.6167669232974708,0.24869411464690516,TFT,True
FOODS_3_785_CA_3,1.8143486199809344,1.0496218764812555,0.8887226539611319,0.16089922252012356,TFT,True
FOODS_3_800_TX_1,1.5447738646307756,0.3451239871834577,0.3368953529801958,0.00822863420326192,TFT,True
FOODS_3_804_CA_2,1.2923752267645998,1.1820784496672014,1.482913525432497,-0.30083507576529556,Global,False
FOODS_3_804_CA_3,1.807288196030853,0.954575400164832,0.9335466792447731,0.02102872092005892,TFT,True
FOODS_3_804_TX_2,1.6696913118475625,1.02084624760667,1.1764722380966819,-0.1556259904900119,Global,False
FOODS_3_804_TX_3,1.1830587238324697,1.3756751186036982,1.5139018877919006,-0.13822676918820243,Baseline,False
FOODS_3_804_WI_2,1.0726347598662775,0.8679965809543265,0.8827726861934508,-0.014776105239124315,Global,False
FOODS_3_804_WI_3,1.5676210481049049,0.7219650278428895,0.7946278465563374,-0.07266281871344793,Global,False
FOODS_3_808_CA_1,1.573136917538271,0.5372760254810862,0.2730383774089582,0.264237648072128,TFT,True
FOODS_3_808_CA_2,1.5285256992768728,0.6935440856225676,0.6293892625636839,0.06415482305888376,TFT,True
FOODS_3_808_CA_3,1.3018360118297547,0.8532813555750545,0.2614153941507177,0.5918659614243368,TFT,True
FOODS_3_808_CA_4,1.4319278111517115,0.4200450397894569,0.27539582434919907,0.14464921544025783,TFT,True
FOODS_3_808_TX_1,1.834743959265672,0.4695966071028056,0.36870545207579836,0.10089115502700724,TFT,True
FOODS_3_808_TX_2,1.4217948560746645,0.5535234741110695,0.3159731146771068,0.2375503594339627,TFT,True
FOODS_3_808_TX_3,1.1326040634806356,0.2730762148271433,0.27528530444821997,-0.0022090896210766875,Global,False
FOODS_3_808_WI_3,1.6382609467601088,0.9308425984973728,0.5501058074146528,0.38073679108272007,TFT,True
FOODS_3_811_CA_3,1.075783259428002,0.650612562501388,0.45539182055389754,0.19522074194749045,TFT,True
FOODS_3_811_TX_1,1.407196707396772,0.6950605815289355,0.8949157241770402,-0.19985514264810478,Global,False
FOODS_3_811_TX_2,1.5023785055300298,1.0427540169183356,1.1231805650847346,-0.08042654816639905,Global,False
FOODS_3_811_TX_3,1.1898212332469211,0.8961204663173646,1.0565865251351625,-0.16046605881779785,Global,False
FOODS_3_811_WI_2,1.7316017657363094,1.1942708346108035,0.9329456556152328,0.26132517899557073,TFT,True
FOODS_3_811_WI_3,1.1596731386225756,0.7680300732656798,0.8375839145815475,-0.06955384131586761,Global,False
FOODS_3_816_WI_2,1.3723682862910598,1.0022010155627716,0.7866915001809522,0.2155095153818194,TFT,True
HOBBIES_1_008_CA_3,0.8106655043233282,0.4666287957264684,0.566071995561752,-0.0994431998352836,Global,False
HOBBIES_1_015_CA_3,1.0304921467840036,0.784318659543166,0.8168222776765356,-0.03250361813336955,Global,False
HOBBIES_1_234_CA_3,1.95588593194631,1.474999128611468,0.9993538751170569,0.4756452534944112,TFT,True
HOBBIES_1_254_CA_3,1.2533826013788505,0.6299226818591033,0.6531037736545056,-0.023181091795402287,Global,False
HOBBIES_1_268_CA_1,0.8053310941038367,0.6354152006190597,0.544159978680372,0.09125522193868763,TFT,True
HOBBIES_1_268_CA_3,1.3384917209157696,0.3883324191872796,0.42245480625195864,-0.034122387064679016,Global,False
HOBBIES_1_341_CA_3,1.191234382057701,0.4463026981015093,0.492302630411387,-0.0459999323098777,Global,False
HOBBIES_1_348_CA_1,1.3988588505043713,0.5544160077346051,0.5351899942121993,0.019226013522405827,TFT,True
HOBBIES_1_348_CA_3,0.9066025989490024,0.3895567474962285,0.39641275287564526,-0.006856005379416774,Global,False
HOBBIES_1_371_CA_1,1.250993596001183,0.7013216867648312,0.7270244511304236,-0.02570276436559238,Global,False
HOBBIES_1_371_CA_3,1.0273281850924485,0.4302099313400057,0.48702882186424173,-0.056818890524236054,Global,False
HOUSEHOLD_1_019_CA_3,1.9398511670016485,0.6801919278910622,0.6487750566435392,0.031416871247523015,TFT,True
HOUSEHOLD_1_040_CA_3,1.0957665617508072,0.5596067500469815,0.6159204276648397,-0.056313677617858215,Global,False
HOUSEHOLD_1_083_CA_3,1.599035791091937,0.7343579338809597,0.7724262458778248,-0.03806831199686511,Global,False
HOUSEHOLD_1_083_TX_2,1.143449713398184,0.7844921905131864,0.9754910064568776,-0.19099881594369117,Global,False
HOUSEHOLD_1_096_CA_3,3.017206567627361,0.6728061984326665,0.7386962763047619,-0.06589007787209533,Global,False
HOUSEHOLD_1_110_CA_3,5.458574772923021,0.5019725239773709,0.5668363694717915,-0.06486384549442059,Global,False
HOUSEHOLD_1_110_TX_1,2.224417502454636,0.642825343811704,0.7171972574652454,-0.07437191365354145,Global,False
HOUSEHOLD_1_110_TX_2,2.8333989808689632,0.4436413994932909,0.48837232670311714,-0.04473092720982624,Global,False
HOUSEHOLD_1_110_TX_3,1.974055187730692,0.8060023260280923,0.9980328827228788,-0.19203055669478653,Global,False
HOUSEHOLD_1_110_WI_2,2.315752067532208,0.6402849667279702,0.7374144658755012,-0.097129499147531,Global,False
HOUSEHOLD_1_118_CA_3,0.9740937913937568,0.374546038187362,0.36428780143388106,0.01025823675348092,TFT,True
HOUSEHOLD_1_118_TX_3,0.6080614350931426,0.5107953687034756,0.5077136257954358,0.003081742908039864,TFT,True
HOUSEHOLD_1_151_CA_3,1.6168393582260925,0.7359388603017851,0.7049180736648495,0.031020786636935638,TFT,True
HOUSEHOLD_1_173_CA_3,0.8923366526879862,0.4405160882549177,0.44492433174853013,-0.004408243493612407,Global,False
HOUSEHOLD_1_179_CA_3,1.613427805648968,0.5906643020920894,0.6727777555595897,-0.08211345346750032,Global,False
HOUSEHOLD_1_198_CA_3,1.3466618513857906,0.8057912609477101,0.8344070758762792,-0.028615814928569017,Global,False
HOUSEHOLD_1_234_CA_3,1.4204960189049898,0.5446113108979433,0.6794017234852019,-0.13479041258725855,Global,False
HOUSEHOLD_1_234_TX_1,1.6208555268994094,0.7425155163480356,0.7264281612517601,0.016087355096275457,TFT,True
HOUSEHOLD_1_234_TX_2,1.9040694888029903,0.4985457725673304,0.7610320645039137,-0.2624862919365833,Global,False
HOUSEHOLD_1_272_CA_3,1.765660626239154,0.739795417412993,1.0874408759234804,-0.34764545851048734,Global,False
HOUSEHOLD_1_277_CA_3,1.888962270624785,0.5375990452391453,0.5382040604783077,-0.0006050152391624541,Global,False
HOUSEHOLD_1_303_CA_2,1.0635974659690046,0.402487832117728,0.32323014252515403,0.07925768959257395,TFT,True
HOUSEHOLD_1_303_CA_3,1.56125709704791,0.5262627346947335,0.5185715302789871,0.007691204415746444,TFT,True
HOUSEHOLD_1_303_TX_1,1.7032004751476453,0.6842129066338514,0.7531031471226151,-0.06889024048876369,Global,False
HOUSEHOLD_1_303_TX_2,1.446200094771493,0.61711928910457,0.6786281583036202,-0.06150886919905019,Global,False
HOUSEHOLD_1_327_CA_3,1.5382249199675586,0.5403881382523789,0.5293688903160108,0.011019247936368104,TFT,True
HOUSEHOLD_1_334_CA_3,1.900670240191452,0.6233701065450932,0.5401837760491917,0.08318633049590152,TFT,True
HOUSEHOLD_1_334_TX_1,1.4379103453995887,0.4173635091679284,0.4746565171342315,-0.0572930079663031,Global,False
HOUSEHOLD_1_334_TX_2,1.7404077220483376,1.2013689591106054,1.194899863494842,0.006469095615763365,TFT,True
HOUSEHOLD_1_334_TX_3,1.5513963390729126,0.7051180823165901,0.6803291623212994,0.02478891999529076,TFT,True
HOUSEHOLD_1_334_WI_2,1.2765511534051872,0.810157255045791,0.777277870797345,0.03287938424844594,TFT,True
HOUSEHOLD_1_334_WI_3,1.4954114349960856,0.5040911503825172,0.5255723115805084,-0.02148116119799126,Global,False
HOUSEHOLD_1_339_CA_3,1.6586116338686498,0.4343410360336584,0.4244657069233539,0.009875329110304532,TFT,True
HOUSEHOLD_1_351_CA_3,1.8456930935728484,0.5861169302892811,0.4825857551756522,0.10353117511362891,TFT,True
HOUSEHOLD_1_373_CA_3,1.3524006856159505,0.577730171503822,0.6217963872086126,-0.044066215704790634,Global,False
HOUSEHOLD_1_409_CA_3,9.46837152518099,0.8391048763677851,0.8815365427708013,-0.04243166640301621,Global,False
HOUSEHOLD_1_409_WI_2,2.2601847807878093,0.6580317886919153,0.6858942143376433,-0.02786242564572805,Global,False
HOUSEHOLD_1_418_CA_3,2.2201149454958875,1.2529833490082,0.9394022928151442,0.3135810561930559,TFT,True
HOUSEHOLD_1_418_WI_2,1.3432154600370223,0.9289016608609688,1.1103964857819864,-0.18149482492101754,Global,False
HOUSEHOLD_1_427_WI_2,1.496064685179646,0.3186435142354314,0.42858647167465147,-0.10994295743922006,Global,False
HOUSEHOLD_1_439_CA_3,1.2258458206468994,0.4289272522311366,0.4471939548377618,-0.018266702606625218,Global,False
HOUSEHOLD_1_447_CA_3,1.695096411034052,0.8004345153689373,0.8385989751937173,-0.038164459824780006,Global,False
HOUSEHOLD_1_459_CA_3,1.617405507580267,0.6634723724035568,0.589773146482249,0.07369922592130784,TFT,True
HOUSEHOLD_1_459_TX_1,1.4130830491577937,0.6029045436331953,0.623945159588646,-0.021040615955450703,Global,False
HOUSEHOLD_1_459_TX_2,1.2861001154993754,1.0042985737333248,0.9468616038679943,0.05743696986533042,TFT,True
HOUSEHOLD_1_459_TX_3,1.5285408835755507,0.731927137487929,0.7778694491361493,-0.04594231164822027,Global,False
HOUSEHOLD_1_459_WI_2,1.2673304373033494,1.0205507494747692,0.9010217055718053,0.11952904390296393,TFT,True
HOUSEHOLD_1_459_WI_3,1.3950548906852935,0.6849451628589367,0.7063979742220481,-0.02145281136311139,Global,False
HOUSEHOLD_1_465_CA_3,2.2467904811179373,1.1294338585899042,1.1430284126105466,-0.013594554020642358,Global,False
HOUSEHOLD_1_465_WI_2,1.719996004518805,0.7350695116218349,0.7112097718956158,0.02385973972621902,TFT,True
HOUSEHOLD_1_474_TX_2,0.9349440336092498,1.811030782937708,0.13974207114491738,1.6712887117927906,TFT,True
HOUSEHOLD_1_506_CA_3,1.063050412625898,0.7086332120833015,0.8797871434306297,-0.17115393134732815,Global,False
HOUSEHOLD_1_514_CA_3,39.38033937465337,0.3706230079192228,0.4135827746370998,-0.04295976671787699,Global,False
HOUSEHOLD_1_521_CA_3,1.4059983758512564,0.4611116453093025,0.5431169410161271,-0.08200529570682458,Global,False
HOUSEHOLD_1_521_TX_1,1.559822443775423,0.7376252098792222,0.7781571945720867,-0.04053198469286445,Global,False
HOUSEHOLD_1_521_TX_2,1.2259188317980796,0.7938249018980692,0.7555458190053171,0.03827908289275206,TFT,True
HOUSEHOLD_1_521_TX_3,2.245696877402345,0.7575864256063267,0.9394930093594628,-0.18190658375313606,Global,False
HOUSEHOLD_1_535_CA_3,1.081968354780793,0.4448811119909845,0.4644712151529318,-0.019590103161947314,Global,False
